Order ID,Order Date,Customer ID,Product ID,Customer Name,Email,Phone Number,Address Line 1,City,Country,Postcode,Loyalty Card,Coffee Type,Roast Type,Quantity,Size,Unit Price,Revenue,Profit,Day,Weekday,Month,Year
QKA-72582-644,2020-12-16,64852-04619-XZ,E-M-0.5,Violante Skouling,,,9366 Bunting Center,Drumcondra,Ireland,D11,No,Excelsa,Medium Roast,2,0.5,8.25,16.5,0.9075,16,Wednesday,12,2020
GNO-91911-159,2020-12-17,96503-31833-CW,L-D-0.5,Skylar Jeyness,sjeyness8y@biglobe.ne.jp,+353 (460) 272-4069,43 Fremont Point,Dublin,Ireland,D04,No,Liberica,Dark Roast,3,0.5,7.77,23.31,1.0101,17,Thursday,12,2020
BYU-58154-603,2020-12-17,51971-70393-QM,E-D-0.5,Claiborne Feye,cfeye4k@google.co.jp,+353 (471) 184-7815,601 Northridge Circle,Castlebridge,Ireland,R14,No,Excelsa,Dark Roast,4,0.5,7.29,29.16,0.8019000000000001,17,Thursday,12,2020
XUS-73326-418,2020-12-18,37078-56703-AF,E-L-1,Gussy Broadbear,gbroadbear7p@omniture.com,+1 (573) 758-1104,0 Manitowish Hill,Columbia,United States,65211,No,Excelsa,Light Roast,6,1.0,14.85,89.1,1.6335,18,Friday,12,2020
CYH-53243-218,2020-12-18,88167-57964-PH,R-M-0.5,Adelice Isabell,,+1 (304) 604-2131,93 Hintze Point,Charleston,United States,25336,No,Robusta,Medium Roast,3,0.5,5.97,17.91,0.35819999999999996,18,Friday,12,2020
BXN-64230-789,2020-12-19,25598-77476-CB,A-L-1,Diane-marie Wincer,dwincere2@marriott.com,+1 (915) 676-6367,04 Stuart Way,El Paso,United States,88546,Yes,Arabica,Light Roast,2,1.0,12.95,25.9,1.1655,19,Saturday,12,2020
IXU-67272-326,2020-12-24,91654-79216-IC,E-L-0.5,Arlana Ferrea,aferreal4@wikia.com,,5299 Springs Park,Greensboro,United States,27404,No,Excelsa,Light Roast,5,0.5,8.91,44.55,0.9801,24,Thursday,12,2020
OIB-77163-890,2020-12-25,38972-89678-ZM,E-L-0.5,Carney Clemencet,cclemencetg5@weather.com,,09240 Arkansas Point,Birmingham,United Kingdom,B40,Yes,Excelsa,Light Roast,5,0.5,8.91,44.55,0.9801,25,Friday,12,2020
JBE-92943-643,2020-12-29,84466-22864-CE,E-D-2.5,Karl Imorts,kimortsee@alexa.com,+1 (321) 156-1160,250 Elmside Junction,Melbourne,United States,32941,No,Excelsa,Dark Roast,5,2.5,27.945,139.725,3.07395,29,Tuesday,12,2020
VDZ-76673-968,2020-12-31,82246-82543-DW,E-D-0.5,Bobinette Hindsberg,bhindsberg3n@blogs.com,+1 (704) 888-5303,7 Brickson Park Road,Charlotte,United States,28210,Yes,Excelsa,Dark Roast,2,0.5,7.29,14.58,0.8019000000000001,31,Thursday,12,2020
GAZ-58626-277,2021-01-04,69533-84907-FA,L-L-0.2,Shirlene Edmondson,sedmondson1z@theguardian.com,+353 (248) 428-7978,4752 International Point,Newmarket on Fergus,Ireland,P17,No,Liberica,Light Roast,2,0.2,4.755,9.51,0.61815,4,Monday,1,2021
VUT-20974-364,2021-01-04,90285-56295-PO,R-M-0.5,Lenci Haggerstone,lhaggerstonemn@independent.co.uk,+1 (770) 779-0007,52441 Evergreen Lane,Atlanta,United States,30351,No,Robusta,Medium Roast,6,0.5,5.97,35.82,0.35819999999999996,4,Monday,1,2021
YVK-82679-655,2021-01-07,95342-88311-SF,R-M-0.5,Yuri Burrells,yburrellsqr@vinaora.com,+1 (859) 101-4742,4 Brickson Park Court,Lexington,United States,40510,Yes,Robusta,Medium Roast,4,0.5,5.97,23.88,0.35819999999999996,7,Thursday,1,2021
VRT-39834-265,2021-01-07,86686-37462-CK,L-L-1,Hamish Skeech,,+353 (677) 415-3920,5662 Messerschmidt Lane,Valleymount,Ireland,A83,Yes,Liberica,Light Roast,3,1.0,15.85,47.55,2.0605,7,Thursday,1,2021
ZYU-11345-774,2021-01-10,18293-78136-MN,L-M-0.5,Charin Penwarden,cpenwardenit@mlb.com,+353 (765) 345-5590,1 Nobel Terrace,Whitegate,Ireland,D15,No,Liberica,Medium Roast,5,0.5,8.73,43.650000000000006,1.1349,10,Sunday,1,2021
RMA-08327-369,2021-01-11,93809-05424-MG,A-M-0.5,Orbadiah Duny,oduny5r@constantcontact.com,+1 (806) 181-9003,62772 Arkansas Pass,Lubbock,United States,79491,Yes,Arabica,Medium Roast,6,0.5,6.75,40.5,0.6074999999999999,11,Monday,1,2021
ENQ-42923-176,2021-01-11,56248-75861-JX,A-L-0.5,Leontine Rubrow,lrubrow4h@microsoft.com,+1 (202) 503-9022,352 Jana Center,Washington,United States,20520,No,Arabica,Light Roast,3,0.5,7.77,23.31,0.6992999999999999,11,Monday,1,2021
SVU-27222-213,2021-01-11,60748-46813-DZ,L-L-0.2,Sim Pamphilon,spamphilonci@mlb.com,+353 (456) 630-8490,36194 Susan Street,Ballylinan,Ireland,P56,No,Liberica,Light Roast,5,0.2,4.755,23.775,0.61815,11,Monday,1,2021
EHJ-82097-549,2021-01-13,27517-43747-YD,R-D-0.2,Melodie OIlier,moilierkt@paginegialle.it,+353 (675) 503-7567,146 Waxwing Point,Glasnevin,Ireland,D11,Yes,Robusta,Dark Roast,2,0.2,2.6849999999999996,5.369999999999999,0.16109999999999997,13,Wednesday,1,2021
PJC-31401-893,2021-01-13,11212-69985-ZJ,A-D-0.5,Rafaela Treacher,rtreachero2@usa.gov,+353 (552) 867-2244,16 Prentice Court,Greystones,Ireland,A63,No,Arabica,Dark Roast,3,0.5,5.97,17.91,0.5373,13,Wednesday,1,2021
NNH-62058-950,2021-01-14,96112-42558-EA,E-L-1,Karlan Karby,kkarby7t@sbwire.com,+1 (303) 516-4935,4 Linden Park,Boulder,United States,80305,Yes,Excelsa,Light Roast,4,1.0,14.85,59.4,1.6335,14,Thursday,1,2021
ZTX-80764-911,2021-01-14,92793-68332-NR,L-D-0.5,Heall Perris,hperrise4@studiopress.com,+353 (954) 293-8675,043 Bashford Point,Ballymahon,Ireland,F52,No,Liberica,Dark Roast,6,0.5,7.77,46.62,1.0101,14,Thursday,1,2021
OOU-61343-455,2021-01-15,90123-70970-NY,A-M-1,Nertie Poolman,npoolman5q@howstuffworks.com,,356 Service Way,Charlotte,United States,28225,No,Arabica,Medium Roast,2,1.0,11.25,22.5,1.0125,15,Friday,1,2021
WSV-49732-075,2021-01-17,76263-95145-GJ,L-D-2.5,Willabella Abramski,,+1 (832) 263-0050,40 Jenifer Alley,Houston,United States,77095,No,Liberica,Dark Roast,1,2.5,29.784999999999997,29.784999999999997,3.8720499999999998,17,Sunday,1,2021
WVV-79948-067,2021-01-18,66070-30559-WI,E-M-2.5,Ramon Cheak,rcheakrc@tripadvisor.com,,23 Paget Point,Bundoran,Ireland,F94,Yes,Excelsa,Medium Roast,1,2.5,31.624999999999996,31.624999999999996,3.47875,18,Monday,1,2021
PBP-87115-410,2021-01-19,93812-74772-MV,E-D-0.5,Reynolds Crookshanks,rcrookshanksk0@unc.edu,+1 (517) 654-6004,52495 Pawling Place,Lansing,United States,48912,Yes,Excelsa,Dark Roast,5,0.5,7.29,36.45,0.8019000000000001,19,Tuesday,1,2021
RYY-38961-093,2021-01-21,14756-18321-CL,A-M-0.2,Linn Alaway,lalawayhh@weather.com,,5602 Florence Avenue,Fort Lauderdale,United States,33345,No,Arabica,Medium Roast,6,0.2,3.375,20.25,0.30374999999999996,21,Thursday,1,2021
EZL-27919-704,2021-01-21,49480-85909-DG,L-L-0.5,Gabey Cogan,,+1 (757) 101-9459,05001 Continental Crossing,Hampton,United States,23663,No,Liberica,Light Roast,5,0.5,9.51,47.55,1.2363,21,Thursday,1,2021
UQU-65630-479,2021-01-22,37651-47492-NC,R-M-2.5,Annabel Antuk,aantukm@kickstarter.com,+1 (941) 740-6268,77965 Lawn Park,Punta Gorda,United States,33982,Yes,Robusta,Medium Roast,4,2.5,22.884999999999998,91.53999999999999,1.3730999999999998,22,Friday,1,2021
EBA-82404-343,2021-01-26,20236-42322-CM,L-D-0.2,Leta Clarricoates,,+1 (302) 620-1205,12504 Westport Hill,Wilmington,United States,19805,Yes,Liberica,Dark Roast,4,0.2,3.885,15.54,0.50505,26,Tuesday,1,2021
SXW-34014-556,2021-01-27,99144-98314-GN,R-L-0.2,Drake Jevon,djevonp1@ibm.com,+1 (832) 733-7027,27430 Fairfield Parkway,Houston,United States,77070,Yes,Robusta,Light Roast,1,0.2,3.5849999999999995,3.5849999999999995,0.21509999999999996,27,Wednesday,1,2021
PVU-02950-470,2021-01-28,01927-46702-YT,E-D-1,Nelie Garnson,,+44 (141) 640-7113,821 Annamark Park,Merton,United Kingdom,SW19,No,Excelsa,Dark Roast,1,1.0,12.15,12.15,1.3365,28,Thursday,1,2021
ACY-56225-839,2021-01-28,47386-50743-FG,A-M-2.5,Kynthia Berick,,+1 (562) 331-4713,1678 Armistice Alley,San Francisco,United States,94110,Yes,Arabica,Medium Roast,3,2.5,25.874999999999996,77.62499999999999,2.3287499999999994,28,Thursday,1,2021
CUN-90044-279,2021-01-29,86646-65810-TD,L-D-0.2,Kenton Wetherick,,+1 (859) 628-7241,6976 Knutson Lane,Lexington,United States,40515,Yes,Liberica,Dark Roast,4,0.2,3.885,15.54,0.50505,29,Friday,1,2021
SEC-91807-425,2021-01-31,94091-86957-HX,A-M-1,Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,8424 Milwaukee Court,Beaumont,Ireland,D17,No,Arabica,Medium Roast,2,1.0,11.25,22.5,1.0125,31,Sunday,1,2021
CRK-07584-240,2021-01-31,18741-72071-PP,A-M-1,Ermin Beeble,ebeeble8j@soundcloud.com,+1 (513) 141-9892,14777 Leroy Avenue,Cincinnati,United States,45254,Yes,Arabica,Medium Roast,3,1.0,11.25,33.75,1.0125,31,Sunday,1,2021
JGZ-16947-591,2021-02-02,14264-41252-SL,L-L-0.2,Willy Pummery,wpummeryq3@topsy.com,+1 (231) 416-9594,9795 Acker Plaza,Muskegon,United States,49444,No,Liberica,Light Roast,6,0.2,4.755,28.53,0.61815,2,Tuesday,2,2021
ADX-50674-975,2021-02-03,58916-61837-QH,A-M-2.5,Freda Hollows,fhollowsc8@blogtalkradio.com,+1 (716) 632-6865,353 Portage Center,Buffalo,United States,14205,Yes,Arabica,Medium Roast,4,2.5,25.874999999999996,103.49999999999999,2.3287499999999994,3,Wednesday,2,2021
OYU-25085-528,2021-02-05,10142-55267-YO,E-L-0.2,Wilek Lightollers,wlightollersf9@baidu.com,+1 (646) 793-8756,8 Sunnyside Lane,New York City,United States,10060,Yes,Excelsa,Light Roast,4,0.2,4.455,17.82,0.49005,5,Friday,2,2021
ZFS-30776-804,2021-02-05,58638-01029-CB,A-L-0.5,Blancha McAmish,bmcamish2e@tripadvisor.com,,5484 Stephen Court,Oklahoma City,United States,73179,Yes,Arabica,Light Roast,5,0.5,7.77,38.849999999999994,0.6992999999999999,5,Friday,2,2021
QUQ-90580-772,2021-02-06,77634-13918-GJ,L-M-0.2,Zorina Ponting,zponting10@altervista.org,+1 (501) 172-1476,7118 Holmberg Court,Little Rock,United States,72204,No,Liberica,Medium Roast,2,0.2,4.365,8.73,0.56745,6,Saturday,2,2021
JEG-93140-224,2021-02-07,53751-57560-CN,E-M-0.5,Christopher Grieveson,,+1 (208) 826-3825,91 Old Gate Road,Portland,United States,97211,Yes,Excelsa,Medium Roast,5,0.5,8.25,41.25,0.9075,7,Sunday,2,2021
EHJ-05910-257,2021-02-07,06812-11924-IK,R-D-1,Mina Elstone,,+1 (262) 320-1474,6 Manley Plaza,Racine,United States,53405,Yes,Robusta,Dark Roast,6,1.0,8.95,53.699999999999996,0.5369999999999999,7,Sunday,2,2021
HBH-64794-080,2021-02-08,40560-18556-YE,R-D-0.2,Chaddie Bennie,,+1 (915) 204-2588,935 Lawn Circle,El Paso,United States,79934,Yes,Robusta,Dark Roast,3,0.2,2.6849999999999996,8.055,0.16109999999999997,8,Monday,2,2021
PPP-78935-365,2021-02-11,91074-60023-IP,E-D-1,Abraham Coleman,,+1 (808) 815-5051,40 Packers Alley,Honolulu,United States,96805,No,Excelsa,Dark Roast,4,1.0,12.15,48.6,1.3365,11,Thursday,2,2021
COV-52659-202,2021-02-12,99899-54612-NX,L-M-2.5,Reggie Thickpenny,rthickpennyfz@cafepress.com,+1 (213) 234-9242,791 School Center,Los Angeles,United States,90035,No,Liberica,Medium Roast,2,2.5,33.464999999999996,66.92999999999999,4.3504499999999995,12,Friday,2,2021
UMB-11223-710,2021-02-13,49012-12987-QT,R-D-0.2,Man Fright,mfrightm8@harvard.edu,+353 (955) 108-0675,27242 Fordem Crossing,Daingean,Ireland,E91,No,Robusta,Dark Roast,6,0.2,2.6849999999999996,16.11,0.16109999999999997,13,Saturday,2,2021
YOG-94666-679,2021-02-14,86991-53901-AT,L-D-0.2,Kathleen Diable,,,81 Arapahoe Circle,Kinloch,United Kingdom,PH43,Yes,Liberica,Dark Roast,2,0.2,3.885,7.77,0.50505,14,Sunday,2,2021
XBV-40336-071,2021-02-17,38536-98293-JZ,A-D-0.2,Catharine Scoines,,+353 (693) 290-4775,39192 Glendale Hill,Watergrasshill,Ireland,T56,No,Arabica,Dark Roast,3,0.2,2.985,8.955,0.26865,17,Wednesday,2,2021
TPA-93614-840,2021-02-18,28932-49296-TM,E-D-0.5,Sloan Diviny,sdivinyau@ask.com,,3904 Birchwood Terrace,Saint Paul,United States,55123,Yes,Excelsa,Dark Roast,2,0.5,7.29,14.58,0.8019000000000001,18,Thursday,2,2021
DWY-56352-412,2021-02-19,55427-08059-DF,R-D-0.2,Zeke Walisiak,zwalisiakqv@ucsd.edu,+353 (848) 172-8155,7 Birchwood Street,Booterstown,Ireland,D04,Yes,Robusta,Dark Roast,1,0.2,2.6849999999999996,2.6849999999999996,0.16109999999999997,19,Friday,2,2021
SGA-30059-217,2021-02-20,84405-83364-DG,A-D-0.5,Lorianne Kyneton,lkynetonrf@macromedia.com,+44 (618) 634-9365,1926 3rd Center,Seaton,United Kingdom,LE15,Yes,Arabica,Dark Roast,5,0.5,5.97,29.849999999999998,0.5373,20,Saturday,2,2021
VID-40587-569,2021-02-20,09818-59895-EH,E-D-2.5,Stanly Keets,skeetsde@answers.com,+1 (703) 230-2979,2500 Crest Line Plaza,Alexandria,United States,22309,Yes,Excelsa,Dark Roast,5,2.5,27.945,139.725,3.07395,20,Saturday,2,2021
WUG-76466-650,2021-02-22,43439-94003-DW,L-D-0.5,Flynn Antony,,+1 (205) 680-5859,5678 Doe Crossing Junction,Birmingham,United States,35244,No,Liberica,Dark Roast,3,0.5,7.77,23.31,1.0101,22,Monday,2,2021
FZQ-29439-457,2021-02-23,50449-80974-BZ,E-L-0.2,Theo Bowne,tbownecb@unicef.org,+353 (540) 432-8009,79 Prairieview Point,Watergrasshill,Ireland,T56,Yes,Excelsa,Light Roast,5,0.2,4.455,22.275,0.49005,23,Tuesday,2,2021
WYM-17686-694,2021-02-25,58689-55264-VK,A-D-2.5,Correy Cottingham,ccottingham1o@wikipedia.org,+1 (260) 764-1820,394 Logan Road,Fort Wayne,United States,46862,No,Arabica,Dark Roast,5,2.5,22.884999999999998,114.42499999999998,2.0596499999999995,25,Thursday,2,2021
MVO-39328-830,2021-02-26,84057-45461-AH,L-M-0.5,Orazio Comber,ocomberob@goo.gl,+353 (947) 836-2302,725 Autumn Leaf Place,Confey,Ireland,A86,No,Liberica,Medium Roast,5,0.5,8.73,43.650000000000006,1.1349,26,Friday,2,2021
MVO-39328-830,2021-02-26,84057-45461-AH,A-L-0.5,Orazio Comber,ocomberob@goo.gl,+353 (947) 836-2302,725 Autumn Leaf Place,Confey,Ireland,A86,No,Arabica,Light Roast,6,0.5,7.77,46.62,0.6992999999999999,26,Friday,2,2021
DNZ-11665-950,2021-02-28,10637-45522-ID,L-L-2.5,Erny Stenyng,,+1 (217) 450-8384,8 Pond Parkway,Springfield,United States,62723,No,Liberica,Light Roast,2,2.5,36.455,72.91,4.7391499999999995,28,Sunday,2,2021
DWW-28642-549,2021-03-01,91181-19412-RQ,E-D-0.2,Emmaline Rasmus,erasmus9f@techcrunch.com,+1 (617) 830-9474,045 Jackson Junction,Boston,United States,2216,Yes,Excelsa,Dark Roast,2,0.2,3.645,7.29,0.40095000000000003,1,Monday,3,2021
TCR-01064-030,2021-03-03,13181-04387-LI,E-M-1,Sigfrid Busch,sbuschff@so-net.ne.jp,+353 (953) 333-8754,6666 Express Pass,Bantry,Ireland,P75,No,Excelsa,Medium Roast,6,1.0,13.75,82.5,1.5125,3,Wednesday,3,2021
NOK-50349-551,2021-03-03,09595-95726-OV,R-D-0.5,Eddi Sedgebeer,esedgebeer89@oaic.gov.au,+1 (305) 898-4252,9715 Shopko Hill,Miami Beach,United States,33141,Yes,Robusta,Dark Roast,3,0.5,5.369999999999999,16.11,0.32219999999999993,3,Wednesday,3,2021
BLD-12227-251,2021-03-04,64395-74865-WF,A-M-0.5,Ilysa Whapple,iwhapple2p@com.com,+1 (559) 522-1152,41598 Everett Drive,Fresno,United States,93726,No,Arabica,Medium Roast,2,0.5,6.75,13.5,0.6074999999999999,4,Thursday,3,2021
AVK-76526-953,2021-03-04,47268-50127-XY,A-D-1,Lynnea Danton,ldantonnp@miitbeian.gov.cn,,111 Mosinee Alley,El Paso,United States,88546,No,Arabica,Dark Roast,2,1.0,9.95,19.9,0.8954999999999999,4,Thursday,3,2021
UOJ-28238-299,2021-03-07,30844-91890-ZA,R-L-0.2,Rickey Readie,rreadieg8@guardian.co.uk,+1 (775) 993-8273,8 Everett Court,Carson City,United States,89706,No,Robusta,Light Roast,6,0.2,3.5849999999999995,21.509999999999998,0.21509999999999996,7,Sunday,3,2021
WMA-34232-850,2021-03-08,53386-94266-LJ,L-D-2.5,Terri Lyford,,+1 (610) 942-2790,00 Buell Avenue,Allentown,United States,18105,Yes,Liberica,Dark Roast,4,2.5,29.784999999999997,119.13999999999999,3.8720499999999998,8,Monday,3,2021
BKK-47233-845,2021-03-08,76239-90137-UQ,A-D-1,Ferrell Ferber,fferbera@businesswire.com,+1 (408) 383-5302,68 High Crossing Court,San Jose,United States,95160,No,Arabica,Dark Roast,4,1.0,9.95,39.8,0.8954999999999999,8,Monday,3,2021
VCE-56531-986,2021-03-09,57192-13428-PL,R-M-0.5,Rikki Tomkowicz,rtomkowiczk7@bravesites.com,+353 (849) 645-1593,76 Larry Junction,Lusk,Ireland,K45,Yes,Robusta,Medium Roast,5,0.5,5.97,29.849999999999998,0.35819999999999996,9,Tuesday,3,2021
MSB-08397-648,2021-03-10,49530-25460-RW,R-L-0.2,Carmina Hubbuck,,+1 (304) 532-7229,39749 Bobwhite Plaza,Huntington,United States,25705,No,Robusta,Light Roast,4,0.2,3.5849999999999995,14.339999999999998,0.21509999999999996,10,Wednesday,3,2021
WXG-25759-236,2021-03-10,39919-06540-ZI,E-L-2.5,Winn Keyse,wkeyse40@apple.com,+1 (650) 947-8867,02688 Duke Park,Orange,United States,92668,Yes,Excelsa,Light Roast,2,2.5,34.154999999999994,68.30999999999999,3.7570499999999996,10,Wednesday,3,2021
DSL-69915-544,2021-03-10,10142-55267-YO,R-L-0.2,Wilek Lightollers,wlightollersf9@baidu.com,+1 (646) 793-8756,8 Sunnyside Lane,New York City,United States,10060,Yes,Robusta,Light Roast,3,0.2,3.5849999999999995,10.754999999999999,0.21509999999999996,10,Wednesday,3,2021
UEA-72681-629,2021-03-12,24972-55878-KX,A-L-2.5,Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,2236 Mitchell Trail,Dallas,United States,75287,No,Arabica,Light Roast,3,2.5,29.784999999999997,89.35499999999999,2.6806499999999995,12,Friday,3,2021
NQS-01613-687,2021-03-12,10204-31464-SA,L-D-0.5,Bar O' Mahony,bogb@elpais.com,,478 Harper Junction,Huntsville,United States,35895,Yes,Liberica,Dark Roast,1,0.5,7.77,7.77,1.0101,12,Friday,3,2021
GOW-03198-575,2021-03-13,61513-27752-FA,A-D-0.5,Mahala Ludwell,mludwell3e@blogger.com,+1 (303) 242-3542,6 Bay Center,Denver,United States,80217,Yes,Arabica,Dark Roast,4,0.5,5.97,23.88,0.5373,13,Saturday,3,2021
SRG-76791-614,2021-03-15,11729-74102-XB,E-L-0.5,Konstantine Thoumasson,kthoumassonn7@bloglovin.com,,342 North Lane,Tucson,United States,85732,Yes,Excelsa,Light Roast,1,0.5,8.91,8.91,0.9801,15,Monday,3,2021
EIL-44855-309,2021-03-15,59741-90220-OW,R-D-0.5,Sherman Mewrcik,,+1 (305) 419-8626,44305 Scofield Park,Clearwater,United States,34629,Yes,Robusta,Dark Roast,5,0.5,5.369999999999999,26.849999999999994,0.32219999999999993,15,Monday,3,2021
KRB-88066-642,2021-03-16,22107-86640-SB,L-M-1,Archambault Gillard,agillard1i@issuu.com,+1 (419) 663-2236,97490 Susan Avenue,Toledo,United States,43666,No,Liberica,Medium Roast,5,1.0,14.55,72.75,1.8915000000000002,16,Tuesday,3,2021
NGG-24006-937,2021-03-16,29102-40100-TZ,E-M-2.5,Linus Flippelli,lflippellih4@github.io,+44 (200) 860-6521,3657 International Terrace,Middleton,United Kingdom,LE16,No,Excelsa,Medium Roast,4,2.5,31.624999999999996,126.49999999999999,3.47875,16,Tuesday,3,2021
FEK-14025-351,2021-03-19,03990-21586-MQ,E-L-0.2,Gardy Dimitriou,gdimitrioud8@chronoengine.com,+1 (585) 303-7337,0 Gale Pass,Rochester,United States,14683,Yes,Excelsa,Light Roast,6,0.2,4.455,26.73,0.49005,19,Friday,3,2021
IKQ-39946-768,2021-03-19,72778-50968-UQ,R-M-1,Isac Jesper,ijespern4@theglobeandmail.com,+1 (239) 918-0943,810 Sage Court,Naples,United States,34114,No,Robusta,Medium Roast,6,1.0,9.95,59.699999999999996,0.597,19,Friday,3,2021
WAV-38301-984,2021-03-20,62863-81239-DT,A-D-0.5,Cassie Pinkerton,cpinkerton85@upenn.edu,+1 (202) 727-7464,5205 Graceland Point,Alexandria,United States,22309,No,Arabica,Dark Roast,5,0.5,5.97,29.849999999999998,0.5373,20,Saturday,3,2021
KPO-24942-184,2021-03-21,70567-65133-CN,L-L-2.5,Desdemona Eye,,+353 (252) 896-2096,191 Manitowish Crossing,Bagenalstown,Ireland,R21,No,Liberica,Light Roast,3,2.5,36.455,109.365,4.7391499999999995,21,Sunday,3,2021
ZFR-79447-696,2021-03-22,77828-66867-KH,R-M-0.5,Hazel Iacopini,,+1 (682) 246-6139,7594 Hollow Ridge Road,Fort Worth,United States,76178,Yes,Robusta,Medium Roast,1,0.5,5.97,5.97,0.35819999999999996,22,Monday,3,2021
JVW-22582-137,2021-03-23,89208-74646-UK,E-M-0.2,Beryle Kenwell,bkenwell6h@over-blog.com,+1 (808) 836-6023,62 Dayton Drive,Honolulu,United States,96825,No,Excelsa,Medium Roast,5,0.2,4.125,20.625,0.45375,23,Tuesday,3,2021
LYP-52345-883,2021-03-24,17649-28133-PY,E-M-0.5,Mathew Goulter,,+353 (968) 887-1849,3 Sunfield Terrace,Kinlough,Ireland,F94,Yes,Excelsa,Medium Roast,1,0.5,8.25,8.25,0.9075,24,Wednesday,3,2021
CPW-34587-459,2021-03-26,84641-67384-TD,A-L-2.5,Milty Middis,mmiddisiu@dmoz.org,+1 (316) 736-9645,8 Schiller Point,Wichita,United States,67260,Yes,Arabica,Light Roast,6,2.5,29.784999999999997,178.70999999999998,2.6806499999999995,26,Friday,3,2021
CCZ-19589-212,2021-03-27,05754-41702-FG,L-M-0.2,Kristos Streight,kstreight6d@about.com,+1 (570) 873-3891,5 Anderson Court,Wilkes Barre,United States,18706,No,Liberica,Medium Roast,2,0.2,4.365,8.73,0.56745,27,Saturday,3,2021
RZN-65182-395,2021-03-27,59572-41990-XY,L-M-1,Kaja Loxton,kloxtona3@opensource.org,,8477 East Trail,Miami,United States,33233,No,Liberica,Medium Roast,6,1.0,14.55,87.30000000000001,1.8915000000000002,27,Saturday,3,2021
AXR-10962-010,2021-03-28,53683-35977-KI,E-D-1,Myles Seawright,mseawright7e@nbcnews.com,+44 (638) 528-2467,5021 Summit Drive,Newton,United Kingdom,NG34,No,Excelsa,Dark Roast,2,1.0,12.15,24.3,1.3365,28,Sunday,3,2021
MPQ-23421-608,2021-03-28,08023-52962-ET,E-M-0.5,Kandy Heddan,kheddanmy@icq.com,+1 (850) 796-6812,6234 Heath Court,Pensacola,United States,32575,Yes,Excelsa,Medium Roast,5,0.5,8.25,41.25,0.9075,28,Sunday,3,2021
PRP-53390-819,2021-03-28,84260-39432-ML,E-L-0.5,Minette Whellans,mwhellans5v@mapquest.com,,3 High Crossing Way,New York City,United States,10105,No,Excelsa,Light Roast,6,0.5,8.91,53.46,0.9801,28,Sunday,3,2021
UCT-03935-589,2021-03-29,85851-78384-DM,R-D-0.5,Anny Mundford,amundford52@nbcnews.com,+1 (434) 738-7279,5097 Mitchell Plaza,Charlottesville,United States,22908,No,Robusta,Dark Roast,6,0.5,5.369999999999999,32.22,0.32219999999999993,29,Monday,3,2021
IHN-19982-362,2021-03-29,68894-91205-MP,R-L-1,Elna Grise,egrise2g@cargocollective.com,,92 Becker Circle,Reno,United States,89519,No,Robusta,Light Roast,3,1.0,11.95,35.849999999999994,0.717,29,Monday,3,2021
OCK-89033-348,2021-03-31,82300-88786-UE,A-L-0.2,Bobbe Castagneto,,+1 (406) 972-9050,5 Moose Terrace,Billings,United States,59112,Yes,Arabica,Light Roast,6,0.2,3.885,23.31,0.34964999999999996,31,Wednesday,3,2021
CLJ-23403-689,2021-04-03,19413-02045-CG,R-L-1,Jammie Cloke,,+44 (540) 353-5754,844 Lawn Drive,Newton,United Kingdom,NG34,No,Robusta,Light Roast,2,1.0,11.95,23.9,0.717,3,Saturday,4,2021
ZDK-82166-357,2021-04-03,81431-12577-VD,A-M-1,Beitris Keaveney,bkeaveney2f@netlog.com,,67319 Redwing Parkway,Beaumont,United States,77705,No,Arabica,Medium Roast,3,1.0,11.25,33.75,1.0125,3,Saturday,4,2021
YUO-76652-814,2021-04-04,26248-84194-FI,A-D-0.2,Phyllys Ormerod,pormerodg0@redcross.org,+1 (919) 491-2772,04 Arrowood Court,Durham,United States,27705,No,Arabica,Dark Roast,6,0.2,2.985,17.91,0.26865,4,Sunday,4,2021
FJQ-60035-234,2021-04-05,08847-29858-HN,A-L-0.2,Rudiger Di Bartolomeo,,+1 (209) 148-6668,7700 Melby Park,Stockton,United States,95205,Yes,Arabica,Light Roast,2,0.2,3.885,7.77,0.34964999999999996,5,Monday,4,2021
DCE-22886-861,2021-04-05,56060-17602-RG,E-D-0.2,Harland Trematick,,,1235 Shopko Point,Monasterevin,Ireland,W34,Yes,Excelsa,Dark Roast,1,0.2,3.645,3.645,0.40095000000000003,5,Monday,4,2021
SZR-35951-530,2021-04-05,14121-20527-OJ,E-D-2.5,Witty Ranson,wransonbz@ted.com,+353 (376) 165-2897,012 Debra Center,Kildare,Ireland,R51,Yes,Excelsa,Dark Roast,3,2.5,27.945,83.83500000000001,3.07395,5,Monday,4,2021
SZY-63017-318,2021-04-06,91809-58808-TV,A-L-0.2,Blake Kelloway,bkellowayoo@omniture.com,+1 (415) 757-3377,7351 Sloan Pass,San Francisco,United States,94110,Yes,Arabica,Light Roast,2,0.2,3.885,7.77,0.34964999999999996,6,Tuesday,4,2021
FTV-77095-168,2021-04-08,66708-26678-QK,L-L-0.5,Adriana Lazarus,,+1 (801) 581-0444,9429 Porter Circle,Ogden,United States,84409,No,Liberica,Light Roast,6,0.5,9.51,57.06,1.2363,8,Thursday,4,2021
